trial_within_subject,block,stimulus_id,feature1,feature2,feature3,feature4,feature5,category_feedback,agent_id,w1_true,w2_true,w3_true,w4_true,w5_true,c_true,log_c_true,bias_true,prob_cat1,sim_response,correct,performance
83,3,00010.jpg,0,0,0,1,0,0,40,0.1,0.1,0.1,0.6,0.1,1,0,0.5,0.47749089204500184,0,1,0.4578313253012048
84,3,00000.jpg,0,0,0,0,0,0,40,0.1,0.1,0.1,0.6,0.1,1,0,0.5,0.46388329115761273,0,1,0.4642857142857143
85,3,10111.jpg,1,0,1,1,1,1,40,0.1,0.1,0.1,0.6,0.1,1,0,0.5,0.5382411458231504,0,0,0.4588235294117647
86,3,11111.jpg,1,1,1,1,1,1,40,0.1,0.1,0.1,0.6,0.1,1,0,0.5,0.5413361758772751,1,1,0.46511627906976744
87,3,11100.jpg,1,1,1,0,0,1,40,0.1,0.1,0.1,0.6,0.1,1,0,0.5,0.519264901190379,1,1,0.47126436781609193
88,3,01010.jpg,0,1,0,1,0,0,40,0.1,0.1,0.1,0.6,0.1,1,0,0.5,0.47739940522528274,1,0,0.4659090909090909
89,3,01000.jpg,0,1,0,0,0,0,40,0.1,0.1,0.1,0.6,0.1,1,0,0.5,0.45892491997246765,0,1,0.47191011235955055
90,3,10010.jpg,1,0,0,1,0,0,40,0.1,0.1,0.1,0.6,0.1,1,0,0.5,0.509578159945988,0,1,0.4777777777777778
91,3,01111.jpg,0,1,1,1,1,0,40,0.1,0.1,0.1,0.6,0.1,1,0,0.5,0.5083003599930159,0,1,0.4835164835164835
92,3,00101.jpg,0,0,1,0,1,0,40,0.1,0.1,0.1,0.6,0.1,1,0,0.5,0.49089063978495795,0,1,0.4891304347826087
93,3,11011.jpg,1,1,0,1,1,0,40,0.1,0.1,0.1,0.6,0.1,1,0,0.5,0.5071373792306869,1,0,0.4838709677419355
94,3,00110.jpg,0,0,1,1,0,0,40,0.1,0.1,0.1,0.6,0.1,1,0,0.5,0.5084920068953949,1,0,0.4787234042553192
95,3,10101.jpg,1,0,1,0,1,1,40,0.1,0.1,0.1,0.6,0.1,1,0,0.5,0.5248176977431829,1,1,0.4842105263157895
96,3,11101.jpg,1,1,1,0,1,1,40,0.1,0.1,0.1,0.6,0.1,1,0,0.5,0.5283813510168748,1,1,0.4895833333333333
1,1,11101.jpg,1,1,1,0,1,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5,1,1,1
2,1,11111.jpg,1,1,1,1,1,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5,0,0,0.5
3,1,00001.jpg,0,0,0,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5,1,0,0.3333333333333333
4,1,00111.jpg,0,0,1,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.6387943912807911,0,1,0.5
5,1,00101.jpg,0,0,1,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4378286137426979,0,1,0.6
6,1,00100.jpg,0,0,1,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.38163054566032795,0,1,0.6666666666666666
7,1,01001.jpg,0,1,0,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.43783861131204455,0,1,0.7142857142857143
8,1,11110.jpg,1,1,1,1,0,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.6864294850972052,0,0,0.625
9,1,01101.jpg,0,1,1,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.39575486265129894,1,0,0.5555555555555556
10,1,00010.jpg,0,0,0,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5668006206584558,1,0,0.5
11,1,10110.jpg,1,0,1,1,0,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.6363153790010438,1,1,0.5454545454545454
12,1,01000.jpg,0,1,0,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.3329914982175718,0,1,0.5833333333333334
13,1,10001.jpg,1,0,0,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.3706141254210242,1,0,0.5384615384615384
14,1,01011.jpg,0,1,0,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5878322989465943,0,1,0.5714285714285714
15,1,11001.jpg,1,1,0,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4067327035409958,0,1,0.6
16,1,10010.jpg,1,0,0,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.6380820586543775,1,0,0.5625
17,1,01111.jpg,0,1,1,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.6088507384817472,1,0,0.5294117647058824
18,1,00110.jpg,0,0,1,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5818238611995025,1,0,0.5
19,1,10111.jpg,1,0,1,1,1,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.6178928724115502,0,0,0.47368421052631576
20,1,10011.jpg,1,0,0,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5917538189719779,0,1,0.5
21,1,01010.jpg,0,1,0,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5263515323577186,0,1,0.5238095238095238
22,1,01100.jpg,0,1,1,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4048681864251907,1,0,0.5
23,1,10100.jpg,1,0,1,0,0,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.44598312770033305,0,0,0.4782608695652174
24,1,11011.jpg,1,1,0,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.555932628625382,0,1,0.5
25,1,01110.jpg,0,1,1,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5408763043671939,1,0,0.48
26,1,00011.jpg,0,0,0,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.467522748190811,0,1,0.5
27,1,11000.jpg,1,1,0,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.47567822525969106,1,0,0.48148148148148145
28,1,10000.jpg,1,0,0,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4691079580592182,1,0,0.4642857142857143
29,1,11010.jpg,1,1,0,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5453938297532944,1,0,0.4482758620689655
30,1,00000.jpg,0,0,0,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.39828393668846196,0,1,0.4666666666666667
31,1,11100.jpg,1,1,1,0,0,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5147094264244494,0,0,0.45161290322580644
32,1,10101.jpg,1,0,1,0,1,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5328154298335533,1,1,0.46875
33,2,01010.jpg,0,1,0,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.43261138769303775,0,1,0.48484848484848486
34,2,10011.jpg,1,0,0,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4943936065187778,0,1,0.5
35,2,01011.jpg,0,1,0,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.42203695432062743,1,0,0.4857142857142857
36,2,10101.jpg,1,0,1,0,1,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5809025696539504,1,1,0.5
37,2,11100.jpg,1,1,1,0,0,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5877921162228291,0,0,0.4864864864864865
38,2,10010.jpg,1,0,0,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.45405366659718266,0,1,0.5
39,2,10000.jpg,1,0,0,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5394596429973032,1,0,0.48717948717948717
40,2,01100.jpg,0,1,1,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5414970729355855,0,1,0.5
41,2,00011.jpg,0,0,0,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.39677222763607695,0,1,0.5121951219512195
42,2,01000.jpg,0,1,0,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4707457223666332,0,1,0.5238095238095238
43,2,10100.jpg,1,0,1,0,0,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5960522734711547,1,1,0.5348837209302325
44,2,00110.jpg,0,0,1,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4562525048365787,1,0,0.5227272727272727
45,2,00000.jpg,0,0,0,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4812017071044499,0,1,0.5333333333333333
46,2,10110.jpg,1,0,1,1,0,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5190301498848102,0,0,0.5217391304347826
47,2,11101.jpg,1,1,1,0,1,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5936403683260899,1,1,0.5319148936170213
48,2,11011.jpg,1,1,0,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4512849760098147,1,0,0.5208333333333334
49,2,01001.jpg,0,1,0,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4742400261119166,0,1,0.5306122448979592
50,2,01111.jpg,0,1,1,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.45511883689036126,0,1,0.54
51,2,10001.jpg,1,0,0,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5398375075449217,1,0,0.5294117647058824
52,2,00010.jpg,0,0,0,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4006784871668021,1,0,0.5192307692307693
53,2,11000.jpg,1,1,0,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5335686556774922,1,0,0.5094339622641509
54,2,00100.jpg,0,0,1,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5374114960526205,1,0,0.5
55,2,00001.jpg,0,0,0,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.46692537860333794,1,0,0.4909090909090909
56,2,10111.jpg,1,0,1,1,1,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5333222240508196,1,1,0.5
57,2,11111.jpg,1,1,1,1,1,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5427491440755958,0,0,0.49122807017543857
58,2,01101.jpg,0,1,1,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.511881277801536,0,1,0.5
59,2,00111.jpg,0,0,1,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4972022090320669,1,0,0.4915254237288136
60,2,11010.jpg,1,1,0,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4853627218285283,0,1,0.5
61,2,00101.jpg,0,0,1,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5120522778998089,0,1,0.5081967213114754
62,2,11001.jpg,1,1,0,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5088856332803693,0,1,0.5161290322580645
63,2,01110.jpg,0,1,1,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.48862762922882846,1,0,0.5079365079365079
64,2,11110.jpg,1,1,1,1,0,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5506690902498786,1,1,0.515625
65,3,01101.jpg,0,1,1,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4966777629034623,1,0,0.5076923076923077
66,3,01100.jpg,0,1,1,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4924581360764057,0,1,0.5151515151515151
67,3,11110.jpg,1,1,1,1,0,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5697478282373999,1,1,0.5223880597014925
68,3,11000.jpg,1,1,0,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.48649327441181606,0,1,0.5294117647058824
69,3,10100.jpg,1,0,1,0,0,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5497631829513091,0,0,0.5217391304347826
70,3,00011.jpg,0,0,0,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.43774261048378643,0,1,0.5285714285714286
71,3,10001.jpg,1,0,0,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.49385257563496404,1,0,0.5211267605633803
72,3,00111.jpg,0,0,1,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.49925608197596194,0,1,0.5277777777777778
73,3,10011.jpg,1,0,0,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.49656683281485914,1,0,0.5205479452054794
74,3,11001.jpg,1,1,0,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.48904193868001034,1,0,0.5135135135135135
75,3,01110.jpg,0,1,1,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5097137363238128,1,0,0.5066666666666667
76,3,00100.jpg,0,0,1,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5022346844284862,0,1,0.5131578947368421
77,3,10110.jpg,1,0,1,1,0,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5704004627404387,1,1,0.5194805194805194
78,3,01011.jpg,0,1,0,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.44022481874836183,0,1,0.5256410256410257
79,3,00001.jpg,0,0,0,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4247673548512189,0,1,0.5316455696202531
80,3,11010.jpg,1,1,0,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5160176713769995,0,1,0.5375
81,3,10000.jpg,1,0,0,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.49473482237842326,1,0,0.5308641975308642
82,3,01001.jpg,0,1,0,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4180017712771871,0,1,0.5365853658536586
83,3,00010.jpg,0,0,0,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.45334946928480024,0,1,0.54216867469879515
84,3,00000.jpg,0,0,0,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4292053912450297,0,1,0.5476190476190477
85,3,10111.jpg,1,0,1,1,1,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.573781733813744,0,0,0.5411764705882353
86,3,11111.jpg,1,1,1,1,1,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5801653005653544,1,1,0.5465116279069767
87,3,11100.jpg,1,1,1,0,0,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.539211469464314,1,1,0.5517241379310345
88,3,01010.jpg,0,1,0,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4521596045282769,1,0,0.5454545454545454
89,3,01000.jpg,0,1,0,0,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4201806243312164,0,1,0.550561797752809
90,3,10010.jpg,1,0,0,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5157087064177365,0,1,0.5555555555555556
91,3,01111.jpg,0,1,1,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5142810708434266,0,1,0.5604395604395604
92,3,00101.jpg,0,0,1,0,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.48107692243173356,0,1,0.5652173913043478
93,3,11011.jpg,1,1,0,1,1,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5120838371351173,1,0,0.5591397849462365
94,3,00110.jpg,0,0,1,1,0,0,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5139946947020937,1,0,0.5531914893617021
95,3,10101.jpg,1,0,1,0,1,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5492203109884555,1,1,0.5578947368421052
96,3,11101.jpg,1,1,1,0,1,1,41,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5558350764520584,1,1,0.5625
1,1,11101.jpg,1,1,1,0,1,1,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5,1,1,1
2,1,11111.jpg,1,1,1,1,1,1,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5,0,0,0.5
3,1,00001.jpg,0,0,0,0,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5,1,0,0.3333333333333333
4,1,00111.jpg,0,0,1,1,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.6387943912807911,0,1,0.5
5,1,00101.jpg,0,0,1,0,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4378286137426979,0,1,0.6
6,1,00100.jpg,0,0,1,0,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.38163054566032795,0,1,0.6666666666666666
7,1,01001.jpg,0,1,0,0,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.43783861131204455,0,1,0.7142857142857143
8,1,11110.jpg,1,1,1,1,0,1,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.6864294850972052,0,0,0.625
9,1,01101.jpg,0,1,1,0,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.39575486265129894,1,0,0.5555555555555556
10,1,00010.jpg,0,0,0,1,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5668006206584558,1,0,0.5
11,1,10110.jpg,1,0,1,1,0,1,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.6363153790010438,1,1,0.5454545454545454
12,1,01000.jpg,0,1,0,0,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.3329914982175718,0,1,0.5833333333333334
13,1,10001.jpg,1,0,0,0,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.3706141254210242,1,0,0.5384615384615384
14,1,01011.jpg,0,1,0,1,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5878322989465943,0,1,0.5714285714285714
15,1,11001.jpg,1,1,0,0,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4067327035409958,0,1,0.6
16,1,10010.jpg,1,0,0,1,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.6380820586543775,1,0,0.5625
17,1,01111.jpg,0,1,1,1,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.6088507384817472,1,0,0.5294117647058824
18,1,00110.jpg,0,0,1,1,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5818238611995025,1,0,0.5
19,1,10111.jpg,1,0,1,1,1,1,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.6178928724115502,0,0,0.47368421052631576
20,1,10011.jpg,1,0,0,1,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5917538189719779,0,1,0.5
21,1,01010.jpg,0,1,0,1,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5263515323577186,0,1,0.5238095238095238
22,1,01100.jpg,0,1,1,0,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4048681864251907,1,0,0.5
23,1,10100.jpg,1,0,1,0,0,1,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.44598312770033305,0,0,0.4782608695652174
24,1,11011.jpg,1,1,0,1,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.555932628625382,0,1,0.5
25,1,01110.jpg,0,1,1,1,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5408763043671939,1,0,0.48
26,1,00011.jpg,0,0,0,1,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.467522748190811,0,1,0.5
27,1,11000.jpg,1,1,0,0,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.47567822525969106,1,0,0.48148148148148145
28,1,10000.jpg,1,0,0,0,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4691079580592182,1,0,0.4642857142857143
29,1,11010.jpg,1,1,0,1,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5453938297532944,1,0,0.4482758620689655
30,1,00000.jpg,0,0,0,0,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.39828393668846196,0,1,0.4666666666666667
31,1,11100.jpg,1,1,1,0,0,1,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5147094264244494,0,0,0.45161290322580644
32,1,10101.jpg,1,0,1,0,1,1,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5328154298335533,1,1,0.46875
33,2,01010.jpg,0,1,0,1,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.43261138769303775,0,1,0.48484848484848486
34,2,10011.jpg,1,0,0,1,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4943936065187778,0,1,0.5
35,2,01011.jpg,0,1,0,1,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.42203695432062743,1,0,0.4857142857142857
36,2,10101.jpg,1,0,1,0,1,1,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5809025696539504,1,1,0.5
37,2,11100.jpg,1,1,1,0,0,1,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5877921162228291,0,0,0.4864864864864865
38,2,10010.jpg,1,0,0,1,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.45405366659718266,0,1,0.5
39,2,10000.jpg,1,0,0,0,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5394596429973032,1,0,0.48717948717948717
40,2,01100.jpg,0,1,1,0,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5414970729355855,0,1,0.5
41,2,00011.jpg,0,0,0,1,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.39677222763607695,0,1,0.5121951219512195
42,2,01000.jpg,0,1,0,0,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4707457223666332,0,1,0.5238095238095238
43,2,10100.jpg,1,0,1,0,0,1,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5960522734711547,1,1,0.5348837209302325
44,2,00110.jpg,0,0,1,1,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4562525048365787,1,0,0.5227272727272727
45,2,00000.jpg,0,0,0,0,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4812017071044499,0,1,0.5333333333333333
46,2,10110.jpg,1,0,1,1,0,1,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5190301498848102,0,0,0.5217391304347826
47,2,11101.jpg,1,1,1,0,1,1,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5936403683260899,1,1,0.5319148936170213
48,2,11011.jpg,1,1,0,1,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4512849760098147,1,0,0.5208333333333334
49,2,01001.jpg,0,1,0,0,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4742400261119166,0,1,0.5306122448979592
50,2,01111.jpg,0,1,1,1,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.45511883689036126,0,1,0.54
51,2,10001.jpg,1,0,0,0,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5398375075449217,1,0,0.5294117647058824
52,2,00010.jpg,0,0,0,1,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4006784871668021,1,0,0.5192307692307693
53,2,11000.jpg,1,1,0,0,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5335686556774922,1,0,0.5094339622641509
54,2,00100.jpg,0,0,1,0,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5374114960526205,1,0,0.5
55,2,00001.jpg,0,0,0,0,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.46692537860333794,1,0,0.4909090909090909
56,2,10111.jpg,1,0,1,1,1,1,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5333222240508196,1,1,0.5
57,2,11111.jpg,1,1,1,1,1,1,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5427491440755958,0,0,0.49122807017543857
58,2,01101.jpg,0,1,1,0,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.511881277801536,0,1,0.5
59,2,00111.jpg,0,0,1,1,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4972022090320669,1,0,0.4915254237288136
60,2,11010.jpg,1,1,0,1,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.4853627218285283,0,1,0.5
61,2,00101.jpg,0,0,1,0,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5120522778998089,0,1,0.5081967213114754
62,2,11001.jpg,1,1,0,0,1,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5088856332803693,0,1,0.5161290322580645
63,2,01110.jpg,0,1,1,1,0,0,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.48862762922882846,1,0,0.5079365079365079
64,2,11110.jpg,1,1,1,1,0,1,42,0.1,0.1,0.1,0.6,0.1,2,0.6931471805599453,0.5,0.5506690902498786,1,1,0.515625
